,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode
60166,GIZMO ,M,01/01/2006,ibizan_hound,Queens,11364.0
60167,CALLI,F,04/01/2010,curly-coated_retriever,Queens,11375.0
60168,BUDDY,M,08/01/2013,afghan_hound,Queens,11354.0
60169,BUSTER ,M,03/01/2006,dhole,Bronx,10461.0
60170,GIA,F,06/01/2007,flat-coated_retriever,Manhattan,10021.0
60171,GEORGIA,F,08/01/2011,japanese_spaniel,Brooklyn,11218.0
60172,GIGI,F,10/01/2010,tibetan_terrier,Brooklyn,11211.0
60173,GINGER ,F,01/01/2007,rhodesian_ridgeback,Brooklyn,11219.0
60174,GINGER ,F,12/01/2006,labrador_retriever,Queens,11427.0
60175,GINGER ,F,02/01/2010,black-and-tan_coonhound,Queens,11362.0
60176,CARRIE ,F,06/01/2014,miniature_schnauzer,Manhattan,10019.0
60177,CARLY ,M,09/01/2014,sealyham_terrier,Brooklyn,11235.0
60178,CASEY,M,01/01/2009,samoyed,Queens,11374.0
60179,STELLA,F,12/01/2014,cocker_spaniel,Manhattan,10021.0
60180,STELLA,F,04/01/2012,maltese_dog,Manhattan,10028.0
60181,STORM,F,01/01/2013,pomeranian,Staten Island,10309.0
60182,SUE-SUE,F,01/01/2002,irish_water_spaniel,Queens,11103.0
60183,SUGAR,F,01/01/2003,pembroke,Brooklyn,11230.0
60184,TANK,M,12/01/2009,komondor,Manhattan,10029.0
60185,TACO,M,01/01/2014,scotch_terrier,Manhattan,10029.0
60186,TACO ,M,01/01/2003,tibetan_terrier,Brooklyn,11230.0
60187,SZURI,F,08/01/2006,bouvier_des_flandres,Queens,11433.0
60188,SUZETTE,F,08/01/2012,papillon,Manhattan,10040.0
60189,SR ,M,01/01/2003,basenji,Manhattan,10031.0
60190,PHILLY,M,01/01/2011,blenheim_spaniel,Brooklyn,11205.0
60191,PET,F,01/01/2012,boxer,Brooklyn,11204.0
60192,PETITE,F,05/01/2000,bedlington_terrier,Brooklyn,11233.0
60193,PEONY,F,10/01/2007,airedale,Manhattan,10005.0
60194,PENNY,F,01/01/2001,maltese_dog,Staten Island,10306.0
60195,PELFREY,M,07/01/2010,chow,Queens,11104.0
60196,PEANUT,M,06/01/2009,shih-tzu,Manhattan,10002.0
60197,PANKO,M,12/01/2015,vizsla,Manhattan,10025.0
60198,LUCKY ,M,01/01/2007,irish_terrier,Brooklyn,11217.0
60199,LUCAS,M,03/01/2011,brittany_spaniel,Bronx,10468.0
60200,FERGIE,F,08/01/2009,english_foxhound,Queens,11104.0
60201,ARCHIE,M,01/01/2012,cardigan,Manhattan,10038.0
60202,ETHAN ,M,01/01/2007,black-and-tan_coonhound,Brooklyn,11233.0
60203,ABBY,F,10/01/2011,beagle,Queens,11428.0
60204,LOLA ,F,08/01/2014,curly-coated_retriever,Bronx,10458.0
60205,LOLA,F,09/01/2011,norfolk_terrier,Staten Island,10314.0
60206,LORD ,M,10/01/2007,keeshond,Manhattan,10022.0
60207,BRIDGETTE,F,12/01/2005,cairn,Manhattan,10128.0
60208,LUBA,F,11/01/2012,cardigan,Brooklyn,11218.0
60209,LOUIE ,M,01/01/2005,eskimo_dog,Manhattan,10024.0
60210,LOLA,F,12/01/2015,standard_schnauzer,Manhattan,10075.0
60211,LOKI ,M,06/01/2013,border_terrier,Queens,11691.0
60212,LISA,F,08/01/2008,scottish_deerhound,Staten Island,10304.0
60213,LOGAN ,M,08/01/2013,english_springer,Bronx,10475.0
60214,LINDA ,F,01/01/2000,papillon,Manhattan,10034.0
60215,LILY,F,01/01/2016,norwegian_elkhound,Manhattan,10001.0
60216,LILY,F,03/01/2012,komondor,Manhattan,10003.0
60217,FOLLY,F,01/01/2015,bouvier_des_flandres,Brooklyn,11211.0
60218,FRANKIE,M,12/01/2014,miniature_pinscher,Staten Island,10314.0
60219,LAYLA,F,05/01/2011,rottweiler,Manhattan,10009.0
60220,LIGHTNING,M,10/01/2012,english_foxhound,Bronx,10467.0
60221,LEX ,M,02/01/2008,yorkshire_terrier,Bronx,10472.0
60222,LEO ,M,01/01/2005,australian_terrier,Bronx,10465.0
60223,LADY,F,12/01/2008,lhasa,Brooklyn,11218.0
60224,DJANGO,F,03/01/2011,pug,Manhattan,10031.0
60225,DIXIE-ROSE,F,01/01/2011,pekinese,Queens,11433.0
60226,DIAMOND ,F,01/01/2002,great_dane,Staten Island,10306.0
60227,DESTINY,F,01/01/2003,german_short-haired_pointer,Queens,11106.0
60228,DAKOTA ,F,06/01/2006,miniature_schnauzer,Queens,11105.0
60229,DANTE,M,04/01/2004,rottweiler,Manhattan,10128.0
60230,DEE ,F,04/01/2004,bouvier_des_flandres,Manhattan,10021.0
60231,DELILAH,F,12/01/2006,tibetan_terrier,Queens,11373.0
60232,DAKOTA,F,12/01/2008,shetland_sheepdog,Bronx,10463.0
60233,BUDDY,M,01/01/2007,english_foxhound,Manhattan,10017.0
60234,BRADLEY ,M,02/01/2013,saluki,Brooklyn,11215.0
60235,BRANDY,F,03/01/2003,pembroke,Queens,11435.0
60236,BREE,F,12/01/2010,australian_terrier,Manhattan,10032.0
60237,BROOKLYN,F,10/01/2014,rhodesian_ridgeback,Manhattan,10019.0
60238,BRODY ,M,11/01/2013,old_english_sheepdog,Bronx,10465.0
60239,BRUCE,M,07/01/2013,leonberg,Manhattan,10025.0
60240,YUKI,F,01/01/2004,malinois,Queens,11361.0
60241,YOGI ,M,12/01/2015,appenzeller,Manhattan,10003.0
60242,LILLY,F,12/01/2011,kuvasz,Staten Island,10305.0
60243,LILLY,F,01/01/2007,entlebucher,Brooklyn,11218.0
60244,NAME NOT PROVIDED,M,11/01/2011,golden_retriever,Queens,11358.0
60245,NENNA,F,12/01/2006,doberman,Bronx,10469.0
60246,NIKO,M,07/01/2011,standard_schnauzer,Brooklyn,11233.0
60247,NORI,F,11/01/2015,tibetan_mastiff,Brooklyn,11212.0
60248,WYLER,M,07/01/2011,malamute,Brooklyn,11222.0
60249,ARYA ,F,12/01/2011,norfolk_terrier,Manhattan,10065.0
60250,ASHLEY,F,12/01/2009,whippet,Brooklyn,11208.0
60251,AVIE ,F,09/01/2012,chihuahua,Brooklyn,11204.0
60252,BAILEY ,F,11/01/2015,miniature_schnauzer,Brooklyn,11236.0
60253,BAILEY,F,01/01/2010,bernese_mountain_dog,Bronx,10451.0
60254,CODY ,M,01/01/2006,cairn,Queens,11365.0
60255,COFFEE,F,09/01/2011,scottish_deerhound,Queens,11415.0
60256,BAILEY,M,08/01/2009,affenpinscher,Manhattan,10009.0
60257,BAILEY,M,08/01/2010,bull_mastiff,Brooklyn,11235.0
60258,KAILI,F,02/01/2011,italian_greyhound,Manhattan,10014.0
60259,CORNELIUS ,M,09/01/2011,schipperke,Manhattan,10009.0
60260,COOPER,M,01/01/2009,cocker_spaniel,Manhattan,10025.0
60261,COOPER,M,06/01/2011,italian_greyhound,Manhattan,10025.0
60262,KIRBY,F,08/01/2012,miniature_pinscher,Brooklyn,11209.0
60263,KING,M,04/01/2010,italian_greyhound,Queens,11101.0
60264,KIWI,M,10/01/2008,scotch_terrier,Bronx,10473.0
60265,KNUTE ,M,01/01/2007,border_terrier,Staten Island,10308.0
60266,KISMET ,F,01/01/2005,lhasa,Queens,11432.0
60267,KISS ,F,12/01/2006,pomeranian,Staten Island,10312.0
60268,KEUM ,F,07/01/2012,border_terrier,Queens,11365.0
60269,KIANA,F,02/01/2009,malinois,Bronx,10469.0
60270,KC,F,04/01/2015,basenji,Manhattan,10025.0
60271,VINNY,M,02/01/2014,redbone,Queens,11377.0
60272,VITO ,M,11/01/2015,yorkshire_terrier,Bronx,10461.0
60273,VITO ,M,07/01/2010,entlebucher,Brooklyn,11234.0
60274,VANILLA ,F,01/01/2002,norfolk_terrier,Brooklyn,11229.0
60275,ROSIE,F,12/01/2008,keeshond,Manhattan,10011.0
60276,RUBY,F,11/01/2007,schipperke,Queens,11370.0
60277,ROXY,F,11/01/2007,welsh_springer_spaniel,Staten Island,10309.0
60278,ROXY ,F,01/01/2005,whippet,Manhattan,10024.0
60279,ROSEBUD,F,12/01/2009,vizsla,Manhattan,10013.0
60280,ROSEY,F,12/01/2006,welsh_springer_spaniel,Manhattan,10028.0
60281,NAME NOT PROVIDED,F,10/01/2015,curly-coated_retriever,Queens,11357.0
60282,NADJA,F,10/01/2008,great_pyrenees,Manhattan,10003.0
60283,NALA,F,03/01/2011,great_dane,Bronx,10473.0
60284,NALA,F,05/01/2012,redbone,Brooklyn,11235.0
60285,NALA,F,08/01/2007,tibetan_terrier,Queens,11420.0
60286,ROCKY,M,10/01/2013,flat-coated_retriever,Manhattan,10019.0
60287,MOX ,M,05/01/2015,mexican_hairless,Queens,11418.0
60288,KURT,M,06/01/2013,weimaraner,Staten Island,10314.0
60289,MUGSY,M,06/01/2007,doberman,Staten Island,10309.0
60290,MR. ,M,03/01/2011,doberman,Manhattan,10026.0
60291,MURPHY,M,04/01/2009,pomeranian,Queens,11364.0
60292,MURPHY,M,05/01/2012,papillon,Staten Island,10314.0
60293,WILLOUGHBY ,M,04/01/2015,ibizan_hound,Manhattan,10028.0
60294,WALLY ,M,01/01/2005,afghan_hound,Manhattan,10016.0
60295,WALLACE,M,12/01/2014,miniature_schnauzer,Manhattan,10009.0
60296,WANDA,F,03/01/2008,kerry_blue_terrier,Manhattan,10026.0
60297,WATSON,M,10/01/2010,miniature_pinscher,Brooklyn,11225.0
60298,WEDNESDAY,F,12/01/2010,dingo,Bronx,10453.0
60299,MAXWELL,M,05/01/2006,entlebucher,Queens,11434.0
60300,MAXX,M,05/01/2009,gordon_setter,Manhattan,10014.0
60301,MAYBELLE,F,01/01/2002,australian_terrier,Brooklyn,11215.0
60302,MAXIMUS ,M,11/01/2010,whippet,Queens,11372.0
60303,MIA,F,10/01/2010,english_setter,Brooklyn,11207.0
60304,MEGHAN,F,07/01/2010,silky_terrier,Manhattan,10025.0
60305,MICKEY,M,11/01/2007,sealyham_terrier,Queens,11375.0
60306,JACKSON,M,10/01/2012,basset,Manhattan,10009.0
60307,JACKIE,F,01/01/2011,italian_greyhound,Bronx,10456.0
60308,MAX,M,04/01/2014,scottish_deerhound,Brooklyn,11203.0
60309,JAKE,M,01/01/2009,old_english_sheepdog,Staten Island,10312.0
60310,CHI ,F,12/01/2010,border_terrier,Brooklyn,11212.0
60311,CHICHI,F,05/01/2006,saint_bernard,Queens,11434.0
60312,CHEWY ,M,05/01/2012,mexican_hairless,Manhattan,10029.0
60313,INDIE,F,09/01/2006,french_bulldog,Brooklyn,11218.0
60314,CHAMP,M,11/01/2008,samoyed,Manhattan,10025.0
60315,CHARLIE,M,01/01/2008,west_highland_white_terrier,Manhattan,10011.0
60316,CHARLIE ,M,04/01/2006,otterhound,Manhattan,10075.0
60317,CHAUNCEY,M,12/01/2000,pomeranian,Manhattan,10025.0
60318,SAMSON,M,07/01/2011,bouvier_des_flandres,Brooklyn,11225.0
60319,SANDI,F,09/01/2005,maltese_dog,Manhattan,10004.0
60320,SAMMY,M,05/01/2008,cairn,Manhattan,10023.0
60321,RUTHIE,F,01/01/2004,airedale,Brooklyn,11217.0
60322,RUSTY,M,02/01/2013,rhodesian_ridgeback,Brooklyn,11238.0
60323,RUSTY,M,05/01/2011,walker_hound,Staten Island,10312.0
60324,SADIE,F,01/01/2007,norwich_terrier,Manhattan,10023.0
60325,SADIE,F,09/01/2010,english_setter,Staten Island,10303.0
60326,MIKEY,M,11/01/2009,standard_poodle,Queens,11370.0
60327,MIKEY ,M,01/01/2005,borzoi,Manhattan,10040.0
60328,MIKEY,M,01/01/2006,otterhound,Queens,11385.0
60329,MIGUEL,M,03/01/2011,chesapeake_bay_retriever,Manhattan,10029.0
60330,MIKA,F,10/01/2010,great_dane,Bronx,10471.0
60331,RUDY ,M,10/01/2014,airedale,Queens,11415.0
60332,RUSTY ,M,01/01/2004,samoyed,Brooklyn,11235.0
60333,CHLOE ,F,02/01/2009,dingo,Queens,11377.0
60334,CHLOE,F,01/01/2006,great_pyrenees,Queens,11377.0
60335,CHLOE,F,01/01/2009,appenzeller,Queens,11106.0
60336,CHIKU,M,04/01/2012,irish_water_spaniel,Manhattan,10019.0
60337,CHIPS ,M,07/01/2014,flat-coated_retriever,Manhattan,10012.0
60338,CLEMENZA,F,01/01/2014,saluki,Manhattan,10280.0
60339,CJ,M,08/01/2015,saluki,Manhattan,10023.0
60340,CHURRO,M,11/01/2007,miniature_schnauzer,Queens,11365.0
60341,COCO ,F,01/01/2010,silky_terrier,Manhattan,10023.0
60342,COACH,M,03/01/2010,miniature_schnauzer,Bronx,10471.0
60343,COCO,F,06/01/2011,briard,Staten Island,10301.0
60344,COCO,F,07/01/2007,flat-coated_retriever,Queens,11367.0
60345,JASPER,M,05/01/2008,kuvasz,Bronx,10458.0
60346,MIMI,F,03/01/2015,komondor,Brooklyn,11206.0
60347,MISTY ,F,01/01/2004,italian_greyhound,Queens,11360.0
60348,MOCHA,F,02/01/2006,cairn,Manhattan,10003.0
60349,MOCHA ,F,10/01/2014,newfoundland,Queens,11377.0
60350,MITTENS ,F,01/01/2005,irish_water_spaniel,BROOKLYN,11234.0
60351,MISTY,F,01/01/2014,pekinese,Queens,11361.0
60352,JOEY,M,03/01/2010,bernese_mountain_dog,Manhattan,10014.0
60353,JIMMY,M,06/01/2015,german_shepherd,Queens,11365.0
60354,MILFORD,M,06/01/2004,bluetick,Manhattan,10003.0
60355,SHOOTER ,F,01/01/2016,dingo,Manhattan,10038.0
60356,SHILOH,F,05/01/2012,standard_poodle,Brooklyn,11249.0
60357,SHAKIRA ,F,10/01/2011,silky_terrier,Bronx,10452.0
60358,SIMBA,M,01/01/2012,american_staffordshire_terrier,Queens,11361.0
60359,SHADOW,M,01/01/2013,kerry_blue_terrier,Brooklyn,11215.0
60360,SHADOW,F,01/01/2007,labrador_retriever,Staten Island,10314.0
60361,SCOUT,M,07/01/2013,norfolk_terrier,Brooklyn,11221.0
60362,MONTY,M,10/01/2012,saluki,Manhattan,10011.0
60363,SAVANNAH,F,04/01/2014,soft-coated_wheaten_terrier,Bronx,10461.0
60364,MOMO,F,01/01/2007,tibetan_terrier,Manhattan,10034.0
60365,GYPSY,F,12/01/2013,mexican_hairless,Manhattan,10009.0
60366,BLISS ,F,03/01/2007,irish_setter,Manhattan,10016.0
60367,BINGO ,M,01/01/2002,otterhound,QUEENS,11372.0
60368,HOLLY ,F,01/01/2007,maltese_dog,Brooklyn,11229.0
60369,MARCELLO,M,01/01/2007,doberman,Manhattan,10016.0
60370,MASON,M,03/01/2014,bernese_mountain_dog,Manhattan,10029.0
60371,MARTIN,M,08/01/2007,eskimo_dog,Manhattan,10028.0
60372,TONI,M,04/01/2005,cocker_spaniel,Queens,11431.0
60373,REY,F,11/01/2015,maltese_dog,Manhattan,10012.0
60374,REX,M,03/01/2007,rhodesian_ridgeback,Brooklyn,11213.0
60375,PUPPY,F,01/01/2016,boxer,Manhattan,10027.0
60376,RAILEY,F,01/01/2005,afghan_hound,Manhattan,10128.0
60377,RALLY,M,11/01/2009,flat-coated_retriever,Queens,11367.0
60378,RAJA,F,09/01/2009,american_staffordshire_terrier,Manhattan,10012.0
60379,QUEENIE,F,01/01/2005,boxer,Staten Island,10306.0
60380,QUEEN ,F,01/01/2016,briard,Manhattan,10038.0
60381,PUPPY,F,12/01/2015,kelpie,Manhattan,10017.0
60382,PUPPY,M,11/01/2015,basenji,Manhattan,10065.0
60383,RASCAL ,M,01/01/2006,collie,Brooklyn,11204.0
60384,RANDON ,M,03/01/2013,cardigan,Manhattan,10029.0
60385,REBECCA,F,01/01/2009,maltese_dog,Bronx,10474.0
60386,RASTA ,F,12/01/2005,miniature_pinscher,Queens,11101.0
60387,TROUPER,M,10/01/2002,rottweiler,Manhattan,10016.0
60388,TUCK ,M,01/01/2012,standard_poodle,Manhattan,10128.0
60389,TY,M,02/01/2015,blenheim_spaniel,Manhattan,10010.0
60390,TWIX,M,12/01/2011,entlebucher,Bronx,10468.0
60391,BENJAMIN,M,01/01/2012,bull_mastiff,Manhattan,10024.0
60392,BENJI ,M,01/01/2005,otterhound,Bronx,10468.0
60393,BENJI,M,01/01/2012,irish_wolfhound,Brooklyn,11231.0
60394,BELLA,F,08/01/2008,english_foxhound,Queens,11435.0
60395,DOUGIE,M,04/01/2010,bull_mastiff,Manhattan,10025.0
60396,DORY,F,12/01/2015,silky_terrier,Staten Island,10312.0
60397,DUSTY,M,08/01/2006,great_pyrenees,Staten Island,10305.0
60398,BELLA,F,09/01/2010,chihuahua,Queens,11385.0
60399,BEAUREGARD,M,05/01/2011,schipperke,Brooklyn,11229.0
60400,BEAGLE,M,01/01/2003,blenheim_spaniel,Manhattan,10025.0
60401,LULU,F,03/01/2014,english_setter,Brooklyn,11216.0
60402,LULU ,F,01/01/2006,staffordshire_bullterrier,Manhattan,10013.0
60403,LULU ,F,07/01/2015,west_highland_white_terrier,Queens,11417.0
60404,LUNA,F,08/01/2011,entlebucher,Queens,11101.0
60405,LUNA,F,12/01/2012,basset,Queens,11379.0
60406,LYCHEE,F,08/01/2015,curly-coated_retriever,Brooklyn,11204.0
60407,LUFFY,M,07/01/2013,silky_terrier,Queens,11694.0
60408,LUCY,F,08/01/2009,leonberg,Manhattan,10128.0
60409,LUCKY,M,10/01/2008,norwich_terrier,Manhattan,10023.0
60410,LUCKY,M,11/01/2009,old_english_sheepdog,Queens,11370.0
60411,ERNIE ,M,01/01/2004,mexican_hairless,Queens,11691.0
60412,EMMY,F,03/01/2008,entlebucher,Brooklyn,11231.0
60413,EMMY ,F,01/01/2006,vizsla,Brooklyn,11218.0
60414,EMMA,F,09/01/2011,bouvier_des_flandres,Manhattan,10024.0
60415,ELLA,F,02/01/2015,ibizan_hound,Manhattan,10020.0
60416,PIGLET ,F,05/01/2004,old_english_sheepdog,Brooklyn,11229.0
60417,MADAN,F,08/01/2005,bouvier_des_flandres,Queens,11375.0
60418,PRINCESS,F,12/01/2001,miniature_pinscher,Queens,11106.0
60419,PRINCESS,F,07/01/2008,labrador_retriever,Queens,11354.0
60420,PRESLEY,M,03/01/2005,blenheim_spaniel,Bronx,10464.0
60421,WIKI,M,01/01/2011,dingo,Manhattan,10002.0
60422,WILL,M,12/01/2015,airedale,Queens,11697.0
60423,WILLIAM,M,01/01/2016,gordon_setter,Manhattan,10003.0
60424,MOXIE ,F,01/01/2004,english_foxhound,Brooklyn,11215.0
60425,MOOKIE,M,04/01/2009,chow,Queens,11004.0
60426,MOOSE ,M,01/01/2005,african_hunting_dog,Brooklyn,11215.0
60427,MOOSE ,M,01/01/2007,bluetick,Manhattan,10024.0
60428,NACHO ,M,04/01/2006,toy_terrier,Manhattan,10029.0
60429,NAME NOT PROVIDED,F,10/01/2012,standard_schnauzer,Brooklyn,11223.0
60430,ROCKY,M,06/01/2011,lhasa,Manhattan,10019.0
60431,RUBY ,F,01/01/2006,australian_terrier,Manhattan,10009.0
60432,ROXIE ,F,01/01/2005,miniature_pinscher,Staten Island,10306.0
60433,ROWLYN ,M,07/01/2013,border_terrier,Brooklyn,11239.0
60434,VANYA,M,01/01/2013,english_setter,Brooklyn,11230.0
60435,UNKNOWN,M,11/01/2015,kerry_blue_terrier,Manhattan,10011.0
60436,UNKNOWN,M,11/01/2015,leonberg,Manhattan,10030.0
60437,UNKNOWN,M,11/01/2015,saint_bernard,Manhattan,10029.0
60438,UNKNOWN,M,12/01/2015,collie,Queens,11368.0
60439,UNKNOWN,M,01/01/2016,chow,Manhattan,10005.0
60440,KEIBA,F,02/01/2009,boston_bull,Manhattan,10040.0
60441,KATY,F,01/01/2007,border_terrier,Manhattan,10065.0
60442,KELSEY,M,07/01/2004,bedlington_terrier,Manhattan,10008.0
60443,KOBE,M,11/01/2002,staffordshire_bullterrier,Manhattan,10025.0
60444,KOBY,M,01/01/2012,miniature_pinscher,Brooklyn,11211.0
60445,KODA,M,11/01/2009,irish_setter,Queens,11418.0
60446,KILALA,F,01/01/2004,english_setter,Brooklyn,11236.0
60447,CYNAMIN,F,12/01/2011,italian_greyhound,Bronx,10467.0
60448,DAISY ,F,11/01/2003,bernese_mountain_dog,Manhattan,10038.0
60449,DAISY,F,01/01/2006,bernese_mountain_dog,Queens,11354.0
60450,COCOA,F,04/01/2006,lakeland_terrier,Bronx,10475.0
60451,COOKIE,F,02/01/2004,bouvier_des_flandres,Manhattan,10028.0
60452,COOKIE,F,01/01/2007,japanese_spaniel,Bronx,10458.0
60453,CODY,M,01/01/2005,french_bulldog,Manhattan,10025.0
60454,CODY,M,01/01/2005,leonberg,Manhattan,10016.0
60455,BACON ,M,03/01/2013,giant_schnauzer,Manhattan,10001.0
60456,AZZURRO ,M,01/01/2006,affenpinscher,Brooklyn,11209.0
60457,BABY,F,05/01/2010,silky_terrier,Bronx,10451.0
60458,BABY ,F,01/01/2015,whippet,Brooklyn,11233.0
60459,BAILEY,M,01/01/2008,whippet,Manhattan,10028.0
60460,BAILEY ,F,01/01/2005,doberman,Brooklyn,11228.0
60461,BAILEY,F,12/01/2009,border_collie,Staten Island,10308.0
60462,ATHENA,F,05/01/2008,rhodesian_ridgeback,Manhattan,10037.0
60463,AUTHUR,M,12/01/2015,west_highland_white_terrier,Manhattan,10025.0
60464,ARTHUR,M,04/01/2011,yorkshire_terrier,Manhattan,10021.0
60465,XANADU ,M,01/01/2006,borzoi,Manhattan,10029.0
60466,WINSTON,M,06/01/2010,saint_bernard,Manhattan,10024.0
60467,WINNIE,F,11/01/2013,great_dane,Manhattan,10024.0
60468,WINNIE,F,06/01/2013,beagle,Brooklyn,11201.0
60469,NOODLE,M,02/01/2015,collie,Manhattan,10023.0
60470,NOLA,F,10/01/2013,brittany_spaniel,Staten Island,10306.0
60471,NAME?,M,11/01/2008,french_bulldog,new york,10029.0
60472,LIL-MAMA,F,11/01/2007,brittany_spaniel,Brooklyn,11203.0
60473,LILI,F,08/01/2010,bloodhound,Manhattan,10019.0
60474,ZOE,F,07/01/2013,tibetan_terrier,Queens,11418.0
60475,YNEZ,M,06/01/2004,saluki,Manhattan,10065.0
60476,ZEKE,M,04/01/2006,african_hunting_dog,Queens,11414.0
60477,BRADLEY ,M,01/01/1999,old_english_sheepdog,Staten Island,10314.0
60478,BOOMER,M,12/01/2014,collie,Staten Island,10308.0
60479,BRUTUS,M,01/01/2005,gordon_setter,Brooklyn,11235.0
60480,BUDDA ,M,01/01/2005,appenzeller,Queens,11416.0
60481,DAKLEY,M,12/01/2015,staffordshire_bullterrier,Brooklyn,11237.0
60482,DAKOTA,F,01/01/2008,briard,Staten Island,10306.0
60483,DALLAS,M,01/01/2001,dandie_dinmont,Staten Island,10303.0
60484,DIANA,F,12/01/2001,papillon,Manhattan,10021.0
60485,DIESEL,M,01/01/2016,sussex_spaniel,Bronx,10473.0
60486,DIAMOND ,F,03/01/2007,redbone,Staten Island,10306.0
60487,DOBBIE,M,01/01/2004,newfoundland,Queens,11377.0
60488,DOJO,M,07/01/2015,tibetan_terrier,Bronx,10475.0
60489,DOLLY ,F,01/01/2005,japanese_spaniel,Manhattan,10033.0
60490,LACEY,F,04/01/2009,sealyham_terrier,Queens,11385.0
60491,LACEY ,F,02/01/2007,boston_bull,Brooklyn,11205.0
60492,LEO,M,08/01/2007,vizsla,Staten Island,10301.0
60493,LIAM,M,09/01/2013,norwich_terrier,Manhattan,10036.0
60494,LIBBY,F,06/01/2004,silky_terrier,Bronx,10470.0
60495,LAYLA ,F,01/01/2000,dandie_dinmont,Bronx,10465.0
60496,LEIA,F,11/01/2015,bull_mastiff,Manhattan,10030.0
60497,LENNIE ,M,01/01/2016,brabancon_griffon,Queens,11415.0
60498,LAILA,F,01/01/2011,welsh_springer_spaniel,Manhattan,10036.0
60499,LAKI,M,10/01/2012,airedale,QUEENS,11372.0
60500,FRANKIE,M,01/01/2009,siberian_husky,Bronx,10465.0
60501,FLUFFY,F,05/01/2010,miniature_schnauzer,Manhattan,10018.0
60502,FUJI,F,02/01/2014,silky_terrier,Manhattan,10019.0
60503,GABBY,F,05/01/2009,boston_bull,Manhattan,10034.0
60504,LOKI,M,01/01/2016,norfolk_terrier,Manhattan,10014.0
60505,LOLA,F,01/01/2003,malinois,Manhattan,10075.0
60506,LOLA ,F,11/01/2011,pekinese,Staten Island,10309.0
60507,LOLA,F,12/01/2007,yorkshire_terrier,Staten Island,10309.0
60508,LOLA,F,08/01/2013,brabancon_griffon,Manhattan,10026.0
60509,ADOLF,M,11/01/2011,bedlington_terrier,Queens,11693.0
60510,ALLIANNAH ,F,03/01/2012,blenheim_spaniel,Brooklyn,11239.0
60511,ALIZIA ,F,02/01/2013,malinois,Brooklyn,11239.0
60512,ALLY,F,09/01/2012,maltese_dog,Brooklyn,11212.0
60513,ALFIE ,M,01/01/2006,airedale,Brooklyn,11220.0
60514,AMIGO ,M,01/01/2012,german_short-haired_pointer,Manhattan,10016.0
60515,ANGEL,F,10/01/2005,pug,Manhattan,10019.0
60516,ANNABELLE,F,11/01/2013,samoyed,Manhattan,10128.0
60517,APOLLO,M,03/01/2012,dingo,Bronx,10472.0
60518,APOLLO ,M,05/01/2009,weimaraner,Bronx,10461.0
60519,FARRAH,F,01/01/2009,pekinese,Manhattan,10029.0
60520,FAME ,F,01/01/2003,bernese_mountain_dog,Queens,11385.0
60521,FIONA,F,03/01/2012,basenji,Brooklyn,11237.0
60522,FIONA ,F,06/01/2012,appenzeller,Bronx,10465.0
60523,PAQUITA ,F,01/01/2006,malinois,Queens,11366.0
60524,LUCKY,F,12/01/2011,bedlington_terrier,Manhattan,10002.0
60525,LUCKY,M,01/01/2001,saluki,Queens,11364.0
60526,LUCKY,M,01/01/2015,leonberg,Queens,11358.0
60527,PEACH,M,05/01/2008,silky_terrier,Staten Island,10314.0
60528,PEANUT ,F,01/01/2006,australian_terrier,Queens,11379.0
60529,PENNY,F,01/01/2008,standard_schnauzer,Manhattan,10022.0
60530,PENNI ,F,09/01/2001,staffordshire_bullterrier,Brooklyn,11229.0
60531,PERCY,M,10/01/2015,kelpie,Bronx,10461.0
60532,PERCY,M,02/01/2013,saluki,Brooklyn,11226.0
60533,STELLA,F,01/01/2005,pug,Manhattan,10029.0
60534,TASHI,M,03/01/2005,saluki,Queens,11356.0
60535,TALIESIN ,M,01/01/2002,dingo,Manhattan,10128.0
60536,SUCHI ,M,05/01/2004,irish_wolfhound,Manhattan,10031.0
60537,STELLA,F,02/01/2011,welsh_springer_spaniel,Queens,11370.0
60538,CARMEN,F,05/01/2015,cocker_spaniel,Queens,11385.0
60539,CASPER,M,08/01/2005,miniature_poodle,Queens,11004.0
60540,CECILIA,F,01/01/2002,american_staffordshire_terrier,Manhattan,10025.0
60541,CC,F,06/01/2010,appenzeller,Manhattan,10023.0
60542,GINGER,F,01/01/2001,affenpinscher,Manhattan,10027.0
60543,GEORGE,M,03/01/2012,malamute,Manhattan,10028.0
60544,GEORGE,M,01/01/2007,irish_water_spaniel,Manhattan,10028.0
60545,GERTIE ,F,01/01/2006,briard,Queens,11102.0
60546,BUDDY,M,12/01/2015,labrador_retriever,Manhattan,10012.0
60547,C.C. ,F,01/01/2002,great_pyrenees,Staten Island,10312.0
60548,BUZZ,M,12/01/2006,kelpie,Manhattan,10014.0
60549,CARAMEL,F,01/01/2000,bluetick,Manhattan,10021.0
60550,GIZMO ,M,12/01/2015,saluki,Queens,11103.0
60551,GIZMO,M,02/01/2009,tibetan_mastiff,Brooklyn,11219.0
60552,GOOFY,M,03/01/2012,english_foxhound,Manhattan,10019.0
60553,GOTTI ,M,03/01/2012,beagle,Bronx,10468.0
60554,OCEAN ,F,02/01/2015,black-and-tan_coonhound,Queens,11419.0
60555,GUMBO,F,07/01/2014,pomeranian,Manhattan,10025.0
